text,label
Does anyone know what works Wu Hao has? Thank you!?,1
Where is Yuan Guowu's office located?,1
Does anyone know anyone who can introduce me to Zhu Weina?,1
Can my classmates tell me what Zhou Xiaobing's research direction is? ,1
Does anyone know what works does Zhou Xiaobing have? Thank you!?,1
Do classmates know what course Li Bo is teaching this semester?,1
Do you know which papers Professor Li Haiyan has recently published?,1
"Could you please tell me 'ahu', thank you!",2
Could you tell me what color you like?,2
Could you recommend several good note-taking apps?,2
Please tell me how to improve my public speaking skills?,2
"How to improve one's ability to withstand pressure, thank you!",2
How can I improve my ability to withstand stress?,2
How can college students cultivate their self-discipline?,2
Could you recommend several good translation apps?,2
Could you please tell me how college students can plan their academic studies?,2
How to improve one's innovation ability? Thank you!,2
Do classmates know about any good vegetarian restaurants in Kunming?,2
How do college students manage their financial situation?,2
Does anyone know any good video learning tools to recommend?,2
How can college students plan their own career path? Thank you!,2
Could you please tell me what good Japanese restaurants are in Kunming?,2
"Recommend several good English learning tools, thank you!",2
How can I improve my interview skills?,2
Does anyone know any good reading tools to recommend?,2
How can I improve my communication skills?,2
Could you recommend several good English learning tools?,2
How do college students handle romantic relationships?,2
Could you please tell me how college students can cultivate their leadership skills? Thank you!,2
Could you please tell me how college students can manage their financial situation? Thank you!,2
Could you please recommend several good translation tools?,2
How to improve one's ability to express oneself? Thank you!,2
How can I improve my writing skills?,2
What are the characteristics of Yunnan's traditional culture?,2
"Could you please recommend a few good fitness tools for me, thank you!",2
Could you please recommend some good English learning tools?,2
Could you please tell me how to improve my logical thinking?,2
Could you please tell me how college students can cultivate their leadership skills?,2
Could you tell me what good Thai restaurants there are in Kunming?,2
Could you please tell me the deadline for the process of applying for a bachelor's degree certificate from Yunnan University?,0
Could you please tell me the process for obtaining a bachelor's degree and academic certificate from Yunnan University online? Thank you!,0
What is the deadline for the application process of the College Student Innovation and Entrepreneurship Training Program?,0
What should I do if the workflow of the college student innovation and entrepreneurship training project is rejected?,0
Can you please tell me the steps to apply for the College Student Innovation and Entrepreneurship Training Program online?,0
Could you please tell me how to apply for the college student innovation and entrepreneurship training project work process?,0
Could you please tell me how to handle the undergraduate student graduation thesis (design) workflow? What materials are required?,0
Where should I go to apply for the financial reimbursement procedure for the practical teaching project?,0
What should I do if the project expense reimbursement process for the practical teaching department is rejected? Thank you! Thank you!,0
Do you know how to apply for the project funding reimbursement process for the practical teaching department?,0
Could you please tell me the process for applying for the practical teaching project fund reimbursement?,0
How to handle the process of undergraduate students giving up a minor or changing the type of minor? What materials are needed? Thank you! Thank you!,0
Does anyone know which office to go to for the process of a student giving up a minor or changing the type of minor for undergraduate students? Thank you!?,0
Could you please tell me the deadline for the application process to apply for course exemption for student applicants?,0
Could you please tell me how long the deadline is for the application process to request course exemption for students?,0
Do classmates know what to do if a student's application for exemption from attending a course is rejected? Thank you!,0
Do classmates know what to do if a student's application for a deferred exam is rejected? Thank you!,0
Could you please tell me the procedure for handling the application for deferred examination for teaching classes online? Thank you!,0
Could you please tell me how to handle the application process for student graduation review and credit recognition? What documents are required?,0
How many days does it take to approve the application process for credit recognition for student graduation review?,0
Do classmates know what to do if the application for academic or degree certificate materials is rejected?,0
Could you please tell me how to apply for the modification of the information on the XueXin website and what documents are required?,0
Does anyone know where to go to inquire about the process for applying to modify the information on the Xinxin website?,0
Could you please tell me which office to go to for the process of applying to modify the information on the XueXin website? Thank you!,0
Please tell me what to do if the application for modifying the information on the China Academic Degrees and Education Information Database is rejected.,0
What are the specific steps for the process of applying for a delay in the grade entry and changing the grade entry coefficient for teachers? Thank you!,0
Could you please tell me how my classmates can apply for the extension of the teacher's grade entry process and the change of grade entry coefficient?,0
Can I handle the printing process for transcripts and student records online? Thank you!,0
Could you please tell me the deadline for the process of applying for the replacement or renewal of the graduation and degree certificates?,0
Could you please tell me the process for applying for the replacement or renewal of graduation and degree certificates online? Thank you!,0
Could you麻烦 tell me if my classmates know how to apply for the replacement or reissuance process of graduation certificates and degrees?,0
Could you please tell me the specific steps for the mediation class application?,0
Could you please tell me how long the deadline is for the application process to apply for mediation classes?,0
What should I do if the temporary classroom application process is rejected?,0
Do classmates know what to do if the application for temporary use of the classroom is rejected? Thank you!,0
Can my classmates tell me what papers Professor Hua Yu has recently published? ,1
Where is the office of Huayu located?,1
Please introduce Huayu,1
Could you please tell me which campus Hu Mao's office is located in? Thank you!,1
Do classmates know where Min Wenwen's office is located in which campus? Thank you!,1
What courses does Zhang Xuejie teach this semester? Thank you! Thank you!,1
Does anyone know what works does Pu Yuan Yuan have? Thank you!,1
"Where is Xu Dan's office located in which campus?, Thank you!",1
What is Qian Wenhua's research direction?,1
Do classmates know what course Qian Wenhua is teaching this semester? Thank you! Do you know?,1
What papers has Professor Liang Jie published recently?,1
Do classmates know what class Liang Jie is teaching this semester?,1
Do classmates know which papers Professor Zhang Yufeng has recently published? Thank you!,1
"Introduce Zhang Yufeng, thank you!",1
Could you please tell me which papers Professor Zhang Renyuan has recently published?,1
Please tell me how to contact Professor Li Hao.,1
Could you please tell me how to contact Professor Wang Jin?,1
Where is Wang Jin's office located?,1
What courses does Yuan Hong teach this semester? Thank you!,1
Could you tell me if my classmates know about the works of Yuan Hong?,1
Does anyone know what course Zhang Junhua is teaching this semester? Thank you!?,1
Could you麻烦 tell me which papers Professor Zhou Lihua has recently published?,1
Could you please tell me which campus Zhou Lihua's office is located in?,1
Could you please tell me how to contact Professor Guan Zheng?,1
Does anyone know what works does Wu Hao have? Thank you!,1
Do classmates know how to contact Professor Yuan Guowu?,1
"Professor Yuan Guowu has recently published which papers, thank you!",1
Does anyone know how to contact Teacher Zhuhuina? Thank you!?,1
Could you please tell me if my classmates know where Zhu Weina's office is located on which campus?,1
Do you know what works does Zhou Xiaobing have?,1
Can my classmates tell me what Li Bo's research direction is? ,1
Does anyone know where Li Haiyan's office is located in which campus? Thank you!,1
Does anyone know what 123456 is?,2
Could you tell me if you can speak English?,2
"Could you recommend some books suitable for college students, thank you!",2
How to improve English speaking ability?,2
Could you recommend several good fitness apps?,2
How do college students handle interpersonal relationships?,2
Please tell me what ethnic minorities are in Yunnan?,2
Does anyone know how to plan a college student's vacation?,2
How can I improve my teamwork skills?,2
How do college students cultivate their sense of responsibility?,2
"How can I improve my decision-making ability?, Thank you!",2
What are the characteristics of Yunnan's traditional culture?,2
"Could you recommend several good fitness tools, thank you!",2
What are the characteristics of Yunnan's natural scenery?,2
Can my classmates tell me how to improve my logical thinking ability?,2
Could you please tell me how college students can cultivate their leadership skills? Thank you!,2
Could you please tell me how college students can cultivate their innovative ability?,2
Could you please tell me how to improve my organizational skills?,2
How to improve one's decision-making ability? Thank you!,2
Could you please tell me how to improve my writing skills?,2
Does anyone know how to improve one's public speaking skills?,2
Could you please tell me what are the characteristics of Yunnan's traditional culture?,2
Could you please tell me how to improve my innovation ability?,2
How to improve one's decision-making ability? Thank you!,2
Can you recommend a few good learning tools?,2
Could you recommend several good English learning tools?,2
What are some good Australian restaurants in Kunming?,2
Could you please tell me what are the characteristics of the ethnic minority culture in Yunnan?,2
Could you please tell me which good Saudi Arabian restaurants are in Kunming?,2
Could you please tell me some recommended good financial tools?,2
Does anyone know the deadline for the process of applying for a bachelor's degree and academic certificate from Yunnan University?,0
How many days does it take to approve the process of obtaining the bachelor's degree certificate at Yunnan University?,0
How do I handle the undergraduate graduation thesis (design) workflow? What materials are required? Thank you!,0
Do classmates know how to handle the steps of undergraduate students' graduation thesis (design) work? What materials are needed?,0
What is the deadline for the application process of undergraduate students' graduation thesis (design)? Thank you!,0
Could you please tell me which office to go to for the process of applying for course exemption for student applications? Thank you!,0
Could you please tell me how to handle the process of applying for a deferred exam for a student course? What materials are required?,0
Could you please tell me the specific steps for the process of applying for a deferred exam for students?,0
Could you please tell me which office to go to for the process of applying for a deferred exam for student courses? Thank you!,0
Could you please tell me how many days it takes for the approval process of the student's application for a deferred exam in the teaching class that the classmates know about?,0
Could you麻烦 tell me how long the deadline is for the application process of student graduation review and credit recognition?,0
What is the deadline for the application process to modify the information on the XueXin website?,0
Can classmates inform me if it's possible to apply online for the process of modifying the information on the XueXin website?,0
Does anyone know if it's possible to apply for a modification of the information on the XueXin website online?,0
How do I apply for the application process to modify the information on the XueXin website?,0
Could you please tell me the specific steps for the process of extending the deadline for teachers to enter grades and changing the grade entry coefficients?,0
Could you please tell me how many days it takes to approve the printing process of the academic transcript and student registration certificate? Thank you!,0
Could you please tell me how to apply for the printing process of transcripts and student records?,0
Could you麻烦 tell me if my classmates know how to handle the process of applying for a replacement certificate for lost graduation and degree certificates? What materials are needed?,0
Could you please tell me the specific steps for the procedure of applying for a replacement certificate for the lost graduation and degree certificates?,0
Could you please tell me the process for handling the replacement of the lost graduation and degree certificates and the certificate of proof of replacement online?,0
"How do I apply for the process of obtaining a replacement certificate for the lost graduation and degree certificates, thank you!",0
Could you please tell me the steps to apply for a replacement certificate for lost graduation and degree certificates?,0
How do I handle the process of replacing or renewing my graduation and degree certificates? What documents are required? Thank you!,0
Do you know what to do if the process of replacing or issuing a graduation certificate and a degree certificate is rejected?,0
Can I handle the process of replacing or renewing graduation certificates and degrees online? Thank you!,0
Where should I go to inquire about the process for applying for temporary use of the classroom?,0
Where should I go to inquire about the process for applying for temporary use of the classroom?,0
Do you know how to apply for temporary use of the classroom and what is the application process?,0
Do you know how to apply for temporary use of the classroom and the application procedures?,0
Where should I go to the office for the process of applying for a replacement student ID?,0
Do classmates know the process of applying for a replacement student ID card online? Thank you!,0
What course does Hua Yu teach this semester?,1
Please tell me what works does Hu Mao have?,1
Could you please tell me what the research direction of Chi Zonglin is? Thank you!,1
What papers has Professor Chi Zonglin published recently?,1
Does anyone know how to contact Professor Zhang Xuejie? Thank you!,1
Do classmates know what papers Professor Yue Kun has recently published?,1
"Do you know and introduce Yue Kun, thank you!",1
Could you please tell me where Pu Yuan Yuan's office is located?,1
Does anyone know what works does Pu Yuan Yuan have?,1
Can my classmates tell me what Xu Dan's research direction is? ,1
Does anyone know how to contact Teacher Liang Jie? Thank you!?,1
Do you know in which campus is Liang Jie's office?,1
Could you please tell me what the research direction of Zhao Zhengpeng is? Thank you!,1
"Where is Zhao Zhengpeng's office located on which campus?, thank you!",1
"What are the works of Wang Jin?, thank you!",1
"Do you know anyone who can introduce Yuan Hong, thank you!",1
"Could you please introduce Yuan Hong, thank you!",1
"Does anyone know, can you introduce Zhang Junhua?",1
Do classmates know what works Zhang Junhua has?,1
What is Zhou Lihua's research direction?,1
What papers has Professor Zhou Lihua published recently?,1
"Could you please introduce Zhou Lihua, thank you!",1
Could you please tell me introduce Zhou Lihua?,1
Could you please tell me how to contact Teacher Nie Rencan? Thank you!,1
Do classmates know which papers Professor Nie Rencan has recently published?,1
Does anyone know how to contact Professor Guan Zheng?,1
What papers have Professor Guan Zheng published recently? Thank you! Thank you!,1
Could you please tell me how to contact Teacher Yang Jingjing?,1
"Could you please introduce me to Li Peng, thank you!",1
Could you please tell me what courses Li Peng is teaching this semester?,1
Does anyone know how to contact Professor Yuan Guowu?,1
Do you know where Zhou Xiaobing's office is located on which campus?,1
Trouble tell me trouble tell me can you speak English?,2
Could you please tell me some book recommendations suitable for college students?,2
Could you please tell me how to learn programming efficiently? Thank you!,2
Could you please tell me what are the climatic characteristics of Yunnan?,2
Could you please tell me how to improve my writing skills?,2
What are some good breakfast restaurants in Kunming?,2
Could you please tell me what good vegetarian restaurants are there in Kunming?,2
Could you please recommend a few good fitness apps?,2
What are the natural landscapes in Yunnan?,2
Does anyone know how to improve one's organizational skills?,2
Could you please tell me how college students handle romantic relationships?,2
How can I improve my public speaking skills?,2
Can my classmates tell me and recommend some good fitness tools?,2
Could you please tell me what are the characteristics of Yunnan's natural scenery?,2
Could you please tell me what are the characteristics of Yunnan's folk culture?,2
Can my classmates tell me how to improve my public speaking skills?,2
Could you please tell me what good French restaurants are in Kunming?,2
How do college students cultivate their self-confidence?,2
What are some good Belgian restaurants in Kunming? Thank you!,2
Does anyone know what good Spanish restaurants are in Kunming?,2
Could you please tell me what are the characteristics of Yunnan's traditional culture?,2
Recommend several good learning tools,2
Could you please tell me some good diary tools to recommend?,2
Could you please tell me how to improve my innovation ability?,2
What are the characteristics of Yunnan's history and culture?,2
Could you tell me which Iranian restaurants in Kunming are good to eat at?,2
Does anyone know how to improve their stress resistance skills?,2
Could you please tell me how to improve my social skills?,2
Does anyone know the deadline for the application process to obtain a bachelor's degree and academic certificate from Yunnan University?,0
Could you please tell me how to apply for the undergraduate degree certificate at Yunnan University?,0
Could you please tell me which office to go to for the procedures of the College Student Innovation and Entrepreneurship Training Program? Thank you!,0
Could you麻烦 tell me if my classmates know about the process of handling the college student innovation and entrepreneurship training project online?,0
Could you please tell me the deadline for the application process of the undergraduate student graduation thesis (design) workflow?,0
Does anyone know how to handle the project expense reimbursement process for the practical teaching department? What materials are needed?,0
How many days are required for the approval process of a bachelor student giving up a minor or changing the type of minor?,0
How do I apply for the process of a bachelor student giving up a minor or changing the type of minor?,0
Does anyone know how to apply for the exemption process for student course application? Thank you!?,0
What are the specific steps for handling the credit recognition process of the graduation review application for students?,0
Could you please tell me the deadline for the application process of credit recognition for student graduation review?,0
Do classmates know the specific steps for the application process of handling academic or degree certificate materials? Thank you!,0
Could you please inform me how to handle the application process for modifying information on the XueXin website? What documents are required?,0
Where should I go to the office to handle the application procedure for modifying the information on the XueXin website?,0
"Could you please tell me how many days it takes to approve the application process for modifying the information on the XueXin website, thank you!",0
Could you麻烦 tell me how many days it takes for the approval of the application to modify the information on the XueXin website?,0
Do classmates know the specific steps for the process of extending the deadline for grade entry and changing the coefficient for grade entry?,0
Could you please inform me how many days it takes to approve the process of applying for a replacement certificate for the lost graduation and degree certificates?,0
Could you please tell me which office to go to for the process of replacing or renewing the graduation and degree certificates? Thank you!,0
Do classmates know how to apply for the replacement or reissuance process of graduation certificates and degrees?,0
"How to apply for the replacement of graduation certificates and degree certificates, and what is the process? Thank you! Thank you!",0
"Could you please tell me the process for applying for a class adjustment, thank you!",0
Do classmates know how to handle the temporary use of classroom application process? What materials are needed? Thank you!,0
What are the research directions of Huayu?,1
How can I contact Professor Lin Ling?,1
Could you please tell me how to contact Professor Hu Mao?,1
"How can I contact Professor Hu Mao?, Thank you!",1
Could you please tell me what Zhang Xuejie's research direction is?,1
What papers has Professor Zhang Xuejie published recently? Thank you!,1
Could you please tell me which papers Professor Qian Wenhua has recently published?,1
Do you know which campus Qian Wenhua's office is located on? Thank you!,1
Do you know which papers Professor Liang Jie has recently published?,1
Do you know what course Zhang Yufeng is teaching this semester?,1
Please tell me what works does Zhang Renyuan have?,1
Can anyone tell me about Tao Dapeng?,1
Could you please tell me which papers Professor Zhao Zhengpeng has recently published? Thank you!,1
Could you please tell me if my classmates know where Yuan Hong's office is located in which campus?,1
Do classmates know what course Wang Shunfang is teaching this semester?,1
Could you please tell me how to contact Professor Guan Zheng?,1
"How can I contact Professor Guan Zheng?, Thank you!, Thank you!",1
"Do you know, can you tell me where office of Yang Jingjing is located in which campus?",1
Could you please tell me if my classmates know someone who can introduce me to Wu Hao?,1
Does anyone know where Li Peng's office is located on which campus?,1
Do classmates know and tell me what courses Li Peng is teaching this semester?,1
"Introduce Yuan Guowu, thank you! Thank you!",1
Could you please tell me what works does Yuan Guowu have?,1
Do classmates know what works does Zhuhuina have?,1
"How can I contact Professor Zhou Xiaobing?, Thank you!",1
Could you please tell me which campus Zhou Xiaobing's office is located in?,1
Could you麻烦 tell me if my classmates know how to contact Professor Li Bo?,1
What papers has Professor Li Bo recently published? Thank you! Thank you!,1
Do you know a student who can introduce Li Bo?,1
Do classmates know and tell me what courses Li Haiyan is teaching this semester?,1
Could you please tell me what courses Bo Zhengyao is teaching this semester?,1
Trouble tell me trouble tell me can you cook?,2
Could you tell me what you like to eat?,2
How can college students plan their career development? Thank you!,2
"Recommend several good learning apps, thank you!",2
Could you please tell me how college students can plan their academic studies?,2
Could you please recommend some good video learning apps?,2
How can I improve my innovative ability?,2
How do college students plan their career?,2
Could you please tell me how to improve my public speaking skills?,2
"How can I improve my learning ability?, thank you!",2
Does anyone know how to plan one's time as a university student?,2
Does anyone know what good Indian restaurants are in Kunming?,2
Could you please tell me how to improve my decision-making ability?,2
Can my classmates tell me and recommend some good English learning tools?,2
"How do college students manage their financial situation, thank you!",2
Could you please tell me how college students can plan their future careers?,2
Could you please tell me what are the characteristics of Yunnan's history and culture?,2
Could you please tell me what are the characteristics of Yunnan's natural scenery?,2
Could you please tell me how college students can cultivate their leadership skills?,2
"Recommend several good fitness tools, thank you!",2
Could you recommend several good fitness tools?,2
What are the characteristics of Yunnan's natural scenery? Thank you!,2
Could you please recommend several good reading tools?,2
How can I improve my learning ability?,2
Can I handle the process of obtaining a bachelor's degree and academic certificate from Yunnan University online? Thank you!,0
How many days is the approval process for the undergraduate graduation thesis (design) workflow?,0
How to handle the project expense reimbursement process for practical teaching science projects? What materials are needed? Thank you!,0
"Does anyone know which office to go to for the process of applying for the project fund reimbursement for practical teaching, thank you!?",0
Does anyone know the deadline for the application process to放弃辅修or change the minor type for undergraduate students? Thank you!,0
What are the specific steps for the application process to exempt from a course for students?,0
What are the specific steps for the application process to exempt from a course for students?,0
Could you please tell me which office to go to for the process of applying for course exemption for student applications?,0
Could you please tell me the deadline for the application process to exempt from teaching classes for student applicants? Thank you!,0
Can my classmates inform me if they know the process for applying for course exemption and where to go to the office?,0
Do classmates know how to operate the steps for students to apply for a deferred exam for courses? What materials are needed? Thank you!,0
"What should I do if the student's application for a deferred exam is rejected, thank you!",0
Does anyone know how to handle the student graduation review application credit recognition process? What materials are needed?,0
Does anyone know the deadline for the application process for student graduation review and credit recognition?,0
Please tell me what to do if the application for credit recognition and handling procedures for graduation review are rejected?,0
Does anyone know how to apply for the process of handling academic or degree certificate materials? Thank you!,0
Could you please tell me which office to go to for the process of extending the deadline for teacher grade entry and changing the coefficient for grade entry? Thank you!,0
Do classmates know how many days it takes to approve the program for extending the deadline for teachers to enter grades and changing the coefficient for grade entry? Thank you!,0
Could you please tell me the deadline for the application process to print the academic transcript and student registration certificate?,0
What should I do if the print processing program for transcripts and student records is rejected? Thank you!,0
How to handle the process of applying for a replacement certificate for lost graduation and degree certificates? What materials are required? Thank you! Thank you!,0
What are the specific steps for the process of applying for a replacement certificate for lost graduation and degree certificates? Thank you! Thank you!,0
"What is the deadline for the application process for a replacement certificate of loss of graduation and degree certificates?, Thank you!",0
How many days does it take to approve the procedure for replacing the lost graduation and degree certificates?,0
How do I apply for the process of obtaining a replacement certificate for lost graduation and degree certificates?,0
Do you know the process for applying for the replacement or issuance of graduation and degree certificates online?,0
Does anyone know how long the deadline is for the application process to adjust classes?,0
"Could you please tell me the procedure for applying online for temporary use of the classroom, thank you!",0
Can classmates tell me the steps to handle the replacement of the student ID card online?,0
Where is Lin Ling's office located on which campus?,1
"Does anyone know who Hu Mao is, thank you!",1
Could you麻烦 tell me which papers Professor Chi Zonglin has recently published?,1
Does anyone know which papers Professor Chi Zonglin has recently published? Thank you! ,1
Does anyone know where the office of Chi Zonglin is located in which campus? Thank you!,1
Could you please introduce Chi Zonglin?,1
How can I contact Professor Min Wenwen?,1
Could you please tell me where Zhang Xuejie's office is located in which campus?,1
"Where is Zhang Xuejie's office located in which campus?, Thank you!, Thank you!",1
Please tell me please introduce me to Pu Yuan Yuan,1
"What is the research direction of Xu Dan?, thank you!",1
Could you麻烦 tell me if my classmates know how to contact Teacher Xu Dan?,1
Could you please tell me what the research direction of Zhang Yufeng is? Thank you!,1
Where is Li Hao's office located?,1
Do you know what course Li Hao is teaching this semester?,1
Does anyone know what works does Li Hao have?,1
Do you know what course Wang Jin is teaching this semester?,1
What is Yuan Hong's research direction?,1
Does anyone know how to contact Professor Yuan Hong? ,1
Do you know if Professor Zhang Junhua has published any papers recently?,1
Could you please tell me which campus Zhang Junhua's office is located in?,1
Do you know if the student can introduce Zhang Junhua?,1
Could you please tell me what courses Liang Hong is teaching this semester?,1
Does anyone know what works does Liang Hong have? Thank you!,1
What courses does Nie Rencan teach this semester? Thank you! Thank you!,1
Could you please tell me what works does Nie Rencan have?,1
Does anyone know how to contact Teacher Wu Hao? Thank you!,1
Could you please tell me what courses Zhu Weina is teaching this semester?,1
What is 123456,2
Do you know 'Aowu'?,2
Could you please tell me how to apply for a scholarship?,2
Can you recommend some good movies?,2
Could you please tell me how college students can maintain good mental health? Thank you!,2
Could you please recommend a few good songs?,2
Could you please recommend several good reading apps for me?,2
How can one improve their logical thinking ability?,2
Can my classmates tell me and recommend some good diary apps?,2
Can my classmates tell me how college students can cultivate their self-discipline?,2
Please tell me how to improve my social skills?,2
Can anyone tell me which good Sichuan restaurants in Kunming?,2
Could you please recommend a few good task management tools?,2
Do you know what are the characteristics of Yunnan's traditional culture?,2
Could you please tell me how to improve my public speaking skills?,2
Could you please recommend several good translation tools?,2
Can my classmates tell me and recommend some good task management tools?,2
Could you tell me which Russian restaurants are good to eat in Kunming?,2
How to improve one's organizational skills? Thank you!,2
How to improve one's public speaking skills? Thank you!,2
Please tell me how to improve my public speaking skills?,2
Could you please recommend several good English learning tools?,2
"Does anyone know, can you recommend a few good diary tools?",2
"Could you please tell me how college students can cultivate their self-discipline, thank you!",2
Could you please recommend a few good note-taking tools?,2
Can my classmates tell me how to improve my stress resistance skills?,2
Could you recommend several good financial management tools?,2
Could you please tell me how to improve my social skills?,2
Does anyone know where the business simulation for this afternoon is held?,1
Could you麻烦 tell me if my classmates know how to handle the procedures for obtaining the undergraduate degree and certificate at Yunnan University? What materials are required?,0
Where should I go to the office to handle the process of obtaining the undergraduate degree and academic certificate from Yunnan University? Thank you!,0
Could you麻烦 tell me if my classmates know the process of obtaining a bachelor's degree and academic certificate from Yunnan University online?,0
Could you please tell me how many days it takes to approve the work process of the college students' innovation and entrepreneurship training project? Thank you!,0
Could you please tell me the work flow for handling the college student innovation and entrepreneurship training project online?,0
How many days does it take to approve the undergraduate graduation thesis (design) workflow?,0
Could you please tell me how many days it takes to approve the graduation thesis (design) workflow for undergraduate students? Thank you!,0
Could you please tell me how many days it takes for the approval of the undergraduate student's graduation thesis (design) work steps?,0
Does anyone know if it's possible to handle the undergraduate graduation thesis (design) workflow online?,0
Can undergraduate students handle the workflow for their graduation thesis (design) online? Thank you! Thank you!,0
Could you please tell me how long the deadline is for the application process to request exemption from attending courses for student applicants?,0
What is the deadline for the application process to apply for exemption from attending courses for students?,0
Where should I go to inquire about the process of applying for a deferred exam for a student course?,0
"What is the deadline for the application process for students to apply for deferred exams, thank you!",0
Could you please tell me what to do if a student's application for a deferred exam is rejected?,0
Could you please tell me how many days it takes to approve the application process for credit recognition for students' graduation review?,0
Does anyone know how to handle the application process for modifying information on the XueXin website? What materials are needed? Thank you!,0
Could you please tell me which office to go to for the process of applying to modify the information on the XueXin website? Thank you!,0
Can you tell me what to do if the application to modify the information on the XueXin website is rejected?,0
Please inform me what to do if the process of extending the grade input and changing the grade input coefficient for teachers is rejected?,0
Can classmates tell me how to apply for the extension of the teacher's grade input process and the change of the grade input coefficient?,0
Could you麻烦 tell me how my classmates know how to handle the printing procedure for academic transcripts and student records? What materials are needed?,0
What are the specific steps for applying for the printing procedure of the academic transcript and student registration certificate? Thank you!,0
Do you know which office to go to for the process of printing academic transcripts and student records?,0
Do classmates know what to do if the application for printing the academic transcript and student registration certificate is rejected?,0
How do I handle the process of applying for a replacement certificate for lost graduation and degree certificates? What documents are required?,0
Does anyone know where to go to inquire about the process for replacing the lost graduation and degree certificates and obtaining the proof of replacement?,0
"What is the deadline for the process of applying for a replacement certificate for the lost graduation and degree certificates, thank you!",0
What are the specific steps for replacing or issuing a graduation certificate and a degree certificate?,0
Do classmates know the deadline for the process of applying for the replacement of graduation and degree certificates?,0
Could you please tell me which office to go to for the process of applying for a class adjustment?,0
Could you please inform me how many days it takes to approve the application process for the adjustment of classes?,0
How many days does it take to approve the application process for temporary use of the classroom? Thank you!,0
Can I apply for a temporary use of classroom online?,0
Do classmates know if it's possible to handle the temporary use of classroom application procedures online? Thank you!,0
Does anyone know what are the specific steps for replacing a student ID card?,0
Could you please tell me which office to go to for the process of applying for a replacement student ID? Thank you!,0
What should I do if the process of replacing the student ID card is rejected?,0
What is Yue Kun's research direction?,1
Could you麻烦 tell me if my classmates know how to contact Professor Yue Kun?,1
Do classmates know where Qian Wenhua's office is located in which campus? Thank you!?,1
Do classmates know how to contact Teacher Liang Jie?,1
What papers has Professor Liang Jie recently published? Thank you!,1
What courses does Tao Dapeng teach this semester?,1
Does anyone know what works does Tao Dapeng have?,1
"Could you please introduce Li Hao, thank you!",1
Could you please introduce me to Li Hao?,1
